# Time[s]    Strain
1.514843750000000000e+01 5.510957836071384781e-23
1.514868164062500000e+01 4.492842928264889686e-23
1.514892578125000000e+01 2.237107020702639930e-23
1.514916992187500000e+01 -6.734750662726040505e-24
1.514941406250000000e+01 -3.304455795420276222e-23
1.514965820312500000e+01 -4.700908055225247137e-23
1.514990234375000000e+01 -4.212399951785234915e-23
1.515014648437500000e+01 -1.701590170714234903e-23
1.515039062500000000e+01 2.390141039505848457e-23
1.515063476562500000e+01 7.122072268525598850e-23
1.515087890625000000e+01 1.129323857826921486e-22
1.515112304687500000e+01 1.381135686547287446e-22
1.515136718750000000e+01 1.406208908000768894e-22
1.515161132812500000e+01 1.210799369138042403e-22
1.515185546875000000e+01 8.630715168343147215e-23
1.515209960937500000e+01 4.668907121320058794e-23
1.515234375000000000e+01 1.280299067490123611e-23
1.515258789062500000e+01 -7.592210904247800356e-24
1.515283203125000000e+01 -1.148504934603200773e-23
1.515307617187500000e+01 -9.970359731992083975e-25
1.515332031250000000e+01 1.788604674957706033e-23
1.515356445312500000e+01 3.773423166539167260e-23
1.515380859375000000e+01 5.228589083750132392e-23
1.515405273437500000e+01 5.826693695517320051e-23
1.515429687500000000e+01 5.570782828738929779e-23
1.515454101562500000e+01 4.668043948343304921e-23
1.515478515625000000e+01 3.333314341942985702e-23
1.515502929687500000e+01 1.663719661759226663e-23
1.515527343750000000e+01 -3.328406228758779354e-24
1.515551757812500000e+01 -2.594745699773004641e-23
1.515576171875000000e+01 -4.864013361539266506e-23
1.515600585937500000e+01 -6.647746806386364055e-23
1.515625000000000000e+01 -7.327470551680513850e-23
1.515649414062500000e+01 -6.387535874998784174e-23
1.515673828125000000e+01 -3.664590468094393951e-23
1.515698242187500000e+01 5.133641718362931225e-24
1.515722656250000000e+01 5.386623244182347863e-23
1.515747070312500000e+01 1.000223284084772543e-22
1.515771484375000000e+01 1.351240259027908816e-22
1.515795898437500000e+01 1.539093421120000528e-22
1.515820312500000000e+01 1.548545584658698913e-22
1.515844726562500000e+01 1.392380054889418430e-22
1.515869140625000000e+01 1.097303359879277699e-22
1.515893554687500000e+01 6.959825475170542986e-23
1.515917968750000000e+01 2.294718883646050343e-23
1.515942382812500000e+01 -2.453137202646239958e-23
1.515966796875000000e+01 -6.539757744452804091e-23
1.515991210937500000e+01 -9.168314819749491919e-23
1.516015625000000000e+01 -9.731511014502290134e-23
1.516040039062500000e+01 -8.061475381787317326e-23
1.516064453125000000e+01 -4.552671850927152014e-23
1.516088867187500000e+01 -8.727572622500698961e-25
1.516113281250000000e+01 4.209000810887189084e-23
1.516137695312500000e+01 7.285969157065276664e-23
1.516162109375000000e+01 8.457774294863276978e-23
1.516186523437500000e+01 7.577614500289673387e-23
1.516210937500000000e+01 5.047740179171358869e-23
1.516235351562500000e+01 1.663389755736316334e-23
1.516259765625000000e+01 -1.655383273578308996e-23
1.516284179687500000e+01 -4.152819662711588883e-23
1.516308593750000000e+01 -5.447755951025754902e-23
1.516333007812500000e+01 -5.593384478072085267e-23
1.516357421875000000e+01 -4.978637899158184597e-23
1.516381835937500000e+01 -4.129516636625981065e-23
1.516406250000000000e+01 -3.504723025705614618e-23
1.516430664062500000e+01 -3.376673238657596309e-23
1.516455078125000000e+01 -3.829971212523432955e-23
1.516479492187500000e+01 -4.814603896402574342e-23
1.516503906250000000e+01 -6.160603703026979340e-23
1.516528320312500000e+01 -7.545787717164723881e-23
1.516552734375000000e+01 -8.502901122016518792e-23
1.516577148437500000e+01 -8.538244827783386012e-23
1.516601562500000000e+01 -7.338707656315816986e-23
1.516625976562500000e+01 -4.966671264104422024e-23
1.516650390625000000e+01 -1.925870446832177986e-23
1.516674804687500000e+01 9.693667768554478959e-24
1.516699218750000000e+01 2.885902974785254516e-23
1.516723632812500000e+01 3.292935090640800403e-23
1.516748046875000000e+01 2.160633878432865533e-23
1.516772460937500000e+01 -5.532968654207360099e-25
1.516796875000000000e+01 -2.637349371918032102e-23
1.516821289062500000e+01 -4.938403137066022995e-23
1.516845703125000000e+01 -6.668738107611817222e-23
1.516870117187500000e+01 -7.994776292941244581e-23
1.516894531250000000e+01 -9.400450138993578918e-23
1.516918945312500000e+01 -1.138740422191815562e-22
1.516943359375000000e+01 -1.416694504892615268e-22
1.516967773437500000e+01 -1.748307481365747158e-22
1.516992187500000000e+01 -2.063543508322729283e-22
1.517016601562500000e+01 -2.269174895963882295e-22
1.517041015625000000e+01 -2.281591909441681068e-22
1.517065429687500000e+01 -2.059814041764852021e-22
1.517089843750000000e+01 -1.626027392374998215e-22
1.517114257812500000e+01 -1.064118738044052169e-22
1.517138671875000000e+01 -4.956682553632216091e-23
1.517163085937500000e+01 -4.299725540502575933e-24
1.517187500000000000e+01 2.069690862873605613e-23
1.517211914062500000e+01 2.265234253066604831e-23
1.517236328125000000e+01 5.220313453338374136e-24
1.517260742187500000e+01 -2.290566716406099656e-23
1.517285156250000000e+01 -5.067415434730455047e-23
1.517309570312500000e+01 -6.784436012053128617e-23
1.517333984375000000e+01 -6.793487802229285610e-23
1.517358398437500000e+01 -5.030001480517953626e-23
1.517382812500000000e+01 -2.065145418882010921e-23
1.517407226562500000e+01 1.043485783824033378e-23
1.517431640625000000e+01 3.082389059005471227e-23
1.517456054687500000e+01 3.091261864819621150e-23
1.517480468750000000e+01 7.074959314589183971e-24
1.517504882812500000e+01 -3.671344852788977353e-23
1.517529296875000000e+01 -8.967272787956336172e-23
1.517553710937500000e+01 -1.374479008267571685e-22
1.517578125000000000e+01 -1.669846591986702612e-22
1.517602539062500000e+01 -1.712826304519512994e-22
1.517626953125000000e+01 -1.518267454359030710e-22
1.517651367187500000e+01 -1.173771450434153158e-22
1.517675781250000000e+01 -7.967750011970496722e-23
1.517700195312500000e+01 -4.824316573448543930e-23
1.517724609375000000e+01 -2.669160850688827958e-23
1.517749023437500000e+01 -1.213396392207426320e-23
1.517773437500000000e+01 2.316717491291587391e-24
1.517797851562500000e+01 2.322155900763831273e-23
1.517822265625000000e+01 5.277481206765634651e-23
1.517846679687500000e+01 8.695652667028247341e-23
1.517871093750000000e+01 1.166420485774887642e-22
1.517895507812500000e+01 1.310553807130608791e-22
1.517919921875000000e+01 1.221213679054689278e-22
1.517944335937500000e+01 8.813192110686724211e-23
1.517968750000000000e+01 3.540361131975085241e-23
1.517993164062500000e+01 -2.290840307547789435e-23
1.518017578125000000e+01 -7.083965832620531946e-23
1.518041992187500000e+01 -9.528050220710834219e-23
1.518066406250000000e+01 -9.101405257114394894e-23
1.518090820312500000e+01 -6.275549909546212303e-23
1.518115234375000000e+01 -2.296631227392920991e-23
1.518139648437500000e+01 1.374881210393060482e-23
1.518164062500000000e+01 3.691449826742648394e-23
1.518188476562500000e+01 4.390625524542944655e-23
1.518212890625000000e+01 3.951907198212980149e-23
1.518237304687500000e+01 3.232161397778411617e-23
1.518261718750000000e+01 3.023127368374123526e-23
1.518286132812500000e+01 3.742964221500953949e-23
1.518310546875000000e+01 5.343557261920844249e-23
1.518334960937500000e+01 7.399615940591217899e-23
1.518359375000000000e+01 9.290948386258300170e-23
1.518383789062500000e+01 1.039261465195963352e-22
1.518408203125000000e+01 1.022849557859457753e-22
1.518432617187500000e+01 8.582373476391130294e-23
1.518457031250000000e+01 5.565712720036835172e-23
1.518481445312500000e+01 1.630354151199593908e-23
1.518505859375000000e+01 -2.482074883745884647e-23
1.518530273437500000e+01 -5.855579735334358748e-23
1.518554687500000000e+01 -7.586541164872564794e-23
1.518579101562500000e+01 -7.030644166552656931e-23
1.518603515625000000e+01 -4.040041423948910884e-23
1.518627929687500000e+01 9.200252750318128059e-24
1.518652343750000000e+01 6.850062029852514895e-23
1.518676757812500000e+01 1.247490643185051217e-22
1.518701171875000000e+01 1.658586854268299201e-22
1.518725585937500000e+01 1.834932724726128994e-22
1.518750000000000000e+01 1.750805844355658547e-22
1.518774414062500000e+01 1.445560780978263550e-22
1.518798828125000000e+01 1.017300074113307044e-22
1.518823242187500000e+01 6.006433810727332475e-23
1.518847656250000000e+01 3.300112371193759666e-23
1.518872070312500000e+01 2.975063892539528863e-23
1.518896484375000000e+01 5.200211172973982180e-23
1.518920898437500000e+01 9.298864033056818599e-23
1.518945312500000000e+01 1.395886767765620464e-22
1.518969726562500000e+01 1.767895310572681304e-22
1.518994140625000000e+01 1.926394514116114721e-22
1.519018554687500000e+01 1.816723004554110769e-22
1.519042968750000000e+01 1.457332555660002656e-22
1.519067382812500000e+01 9.242447956106532363e-23
1.519091796875000000e+01 3.228060788913345739e-23
1.519116210937500000e+01 -2.406594517695379321e-23
1.519140625000000000e+01 -6.791577849322272348e-23
1.519165039062500000e+01 -9.350790243941991401e-23
1.519189453125000000e+01 -9.820943391118107729e-23
1.519213867187500000e+01 -8.236065174999358012e-23
1.519238281250000000e+01 -4.925297381863439250e-23
1.519262695312500000e+01 -5.238816159343339866e-24
1.519287109375000000e+01 4.070737713061817800e-23
1.519311523437500000e+01 7.866236338087254259e-23
1.519335937500000000e+01 1.004032261281949333e-22
1.519360351562500000e+01 1.018466334436414900e-22
1.519384765625000000e+01 8.419855504205572643e-23
1.519409179687500000e+01 5.363316470574513316e-23
1.519433593750000000e+01 1.990643088566866885e-23
1.519458007812500000e+01 -5.879953154986923349e-24
1.519482421875000000e+01 -1.433287526878938497e-23
1.519506835937500000e+01 -1.020962593686504101e-24
1.519531250000000000e+01 3.146249561854425812e-23
1.519555664062500000e+01 7.383863027296656710e-23
1.519580078125000000e+01 1.129452222161198697e-22
1.519604492187500000e+01 1.358885963451273901e-22
1.519628906250000000e+01 1.339536021529301329e-22
1.519653320312500000e+01 1.049807972356368825e-22
1.519677734375000000e+01 5.366392512848128971e-23
1.519702148437500000e+01 -1.006509758157764925e-23
1.519726562500000000e+01 -7.391230847087999913e-23
1.519750976562500000e+01 -1.263657984448490044e-22
1.519775390625000000e+01 -1.590715448984709594e-22
1.519799804687500000e+01 -1.679482843805705672e-22
1.519824218750000000e+01 -1.533092211172424065e-22
1.519848632812500000e+01 -1.194550551834688872e-22
1.519873046875000000e+01 -7.382024149306145422e-23
1.519897460937500000e+01 -2.554251838341284005e-23
1.519921875000000000e+01 1.641352946885387352e-23
1.519946289062500000e+01 4.516921290681417347e-23
1.519970703125000000e+01 5.746450805366217610e-23
1.519995117187500000e+01 5.443360050006727529e-23
1.520019531250000000e+01 4.124166381787236513e-23
1.520043945312500000e+01 2.545942045396531493e-23
1.520068359375000000e+01 1.468081978674960307e-23
1.520092773437500000e+01 1.440261400082328919e-23
1.520117187500000000e+01 2.698108384564664189e-23
1.520141601562500000e+01 5.166001232234697589e-23
1.520166015625000000e+01 8.507204162385932365e-23
1.520190429687500000e+01 1.218385404113639724e-22
1.520214843750000000e+01 1.554513443249038589e-22
1.520239257812500000e+01 1.796312051631016399e-22
1.520263671875000000e+01 1.898197764051885392e-22
1.520288085937500000e+01 1.841976909390118838e-22
1.520312500000000000e+01 1.639978651511859126e-22
1.520336914062500000e+01 1.333329681341062181e-22
1.520361328125000000e+01 9.869951310974422357e-23
1.520385742187500000e+01 6.795513024079253866e-23
1.520410156250000000e+01 4.850090970387587684e-23
1.520434570312500000e+01 4.488772631193196271e-23
1.520458984375000000e+01 5.676447881136966147e-23
1.520483398437500000e+01 7.838791247526990667e-23
1.520507812500000000e+01 1.004182488179680173e-22
1.520532226562500000e+01 1.135590065880307855e-22
1.520556640625000000e+01 1.123893756271005507e-22
1.520581054687500000e+01 9.732260937579438854e-23
1.520605468750000000e+01 7.352912913518847696e-23
1.520629882812500000e+01 4.747975706970742492e-23
1.520654296875000000e+01 2.323314152977899930e-23
1.520678710937500000e+01 6.568832830322066076e-25
1.520703125000000000e+01 -2.350552055781805048e-23
1.520727539062500000e+01 -5.248663972788811118e-23
1.520751953125000000e+01 -8.618193558871828422e-23
1.520776367187500000e+01 -1.197366444885939655e-22
1.520800781250000000e+01 -1.451041092140222060e-22
1.520825195312500000e+01 -1.548806884209523593e-22
1.520849609375000000e+01 -1.462667207372333568e-22
1.520874023437500000e+01 -1.229150021637590200e-22
1.520898437500000000e+01 -9.372524500346521300e-23
1.520922851562500000e+01 -6.936340045012903363e-23
1.520947265625000000e+01 -5.834603836427152702e-23
1.520971679687500000e+01 -6.441117478822013263e-23
1.520996093750000000e+01 -8.590078289131862035e-23
1.521020507812500000e+01 -1.168560736900669224e-22
1.521044921875000000e+01 -1.490752593999145159e-22
1.521069335937500000e+01 -1.744252644448952285e-22
1.521093750000000000e+01 -1.869117701911669721e-22
1.521118164062500000e+01 -1.842075085343730687e-22
1.521142578125000000e+01 -1.683645185908002971e-22
1.521166992187500000e+01 -1.453624295772537430e-22
1.521191406250000000e+01 -1.233642607341347194e-22
1.521215820312500000e+01 -1.101257012029226044e-22
1.521240234375000000e+01 -1.104483103459460217e-22
1.521264648437500000e+01 -1.245742519455813935e-22
1.521289062500000000e+01 -1.480743160002579591e-22
1.521313476562500000e+01 -1.732229362870537911e-22
1.521337890625000000e+01 -1.913767890826232292e-22
1.521362304687500000e+01 -1.957248741066291139e-22
1.521386718750000000e+01 -1.836591766119728699e-22
1.521411132812500000e+01 -1.577392417533843792e-22
1.521435546875000000e+01 -1.244531813250303497e-22
1.521459960937500000e+01 -9.114313833687022802e-23
1.521484375000000000e+01 -6.271875822024436957e-23
1.521508789062500000e+01 -4.000734200305932964e-23
1.521533203125000000e+01 -2.063318092945991230e-23
1.521557617187500000e+01 -1.795982183071346483e-24
1.521582031250000000e+01 1.692342267613019102e-23
1.521606445312500000e+01 3.268205614121255239e-23
1.521630859375000000e+01 4.103031689956833966e-23
1.521655273437500000e+01 3.889663811295283477e-23
1.521679687500000000e+01 2.680702450646466952e-23
1.521704101562500000e+01 8.908316958761466552e-24
1.521728515625000000e+01 -9.045089113125884197e-24
1.521752929687500000e+01 -2.238427497486129563e-23
1.521777343750000000e+01 -2.951675163175505870e-23
1.521801757812500000e+01 -3.248574709790852337e-23
1.521826171875000000e+01 -3.592173882924425487e-23
1.521850585937500000e+01 -4.474161195653319465e-23
1.521875000000000000e+01 -6.168499661087757337e-23
1.521899414062500000e+01 -8.606719870808547942e-23
1.521923828125000000e+01 -1.142807415784830809e-22
1.521948242187500000e+01 -1.412178862872743067e-22
1.521972656250000000e+01 -1.613562642371011431e-22
1.521997070312500000e+01 -1.692071493934932962e-22
1.522021484375000000e+01 -1.599989415417277445e-22
1.522045898437500000e+01 -1.313891969524822066e-22
1.522070312500000000e+01 -8.565638650800995966e-23
1.522094726562500000e+01 -3.071793971490844694e-23
1.522119140625000000e+01 2.131742587707643530e-23
1.522143554687500000e+01 5.787585217562317533e-23
1.522167968750000000e+01 7.038265398318774704e-23
1.522192382812500000e+01 5.751717863087326097e-23
1.522216796875000000e+01 2.588716703256050644e-23
1.522241210937500000e+01 -1.211323558522160808e-23
1.522265625000000000e+01 -4.241159686106663886e-23
1.522290039062500000e+01 -5.390933486237612438e-23
1.522314453125000000e+01 -4.221318894504593469e-23
1.522338867187500000e+01 -1.121997903236137059e-23
1.522363281250000000e+01 2.816512424751003921e-23
1.522387695312500000e+01 6.192640148619887922e-23
1.522412109375000000e+01 7.800338582769525504e-23
1.522436523437500000e+01 7.046243271798375670e-23
1.522460937500000000e+01 4.117225307468015112e-23
1.522485351562500000e+01 -1.475876815808986919e-24
1.522509765625000000e+01 -4.607001128216440871e-23
1.522534179687500000e+01 -8.229708087153000692e-23
1.522558593750000000e+01 -1.039294832055102421e-22
1.522583007812500000e+01 -1.097507919664897660e-22
1.522607421875000000e+01 -1.027059121833382898e-22
1.522631835937500000e+01 -8.818690564784346955e-23
1.522656250000000000e+01 -7.221138304338771365e-23
1.522680664062500000e+01 -5.993864902847689928e-23
1.522705078125000000e+01 -5.482136450200672700e-23
1.522729492187500000e+01 -5.841309730894058706e-23
1.522753906250000000e+01 -7.043268493924739948e-23
1.522778320312500000e+01 -8.869726487353556597e-23
1.522802734375000000e+01 -1.091484300936648492e-22
1.522827148437500000e+01 -1.266168389462244038e-22
1.522851562500000000e+01 -1.364676202918162837e-22
1.522875976562500000e+01 -1.363259188696844601e-22
1.522900390625000000e+01 -1.268009448259875938e-22
1.522924804687500000e+01 -1.107929002529030396e-22
1.522949218750000000e+01 -9.190460811022715007e-23
1.522973632812500000e+01 -7.292121601525054451e-23
1.522998046875000000e+01 -5.500756681609385524e-23
1.523022460937500000e+01 -3.761916926362077799e-23
1.523046875000000000e+01 -1.880145671284775111e-23
1.523071289062500000e+01 4.246778738613960718e-24
1.523095703125000000e+01 3.415107893028117080e-23
1.523120117187500000e+01 7.174709449347192161e-23
1.523144531250000000e+01 1.142956195709794487e-22
1.523168945312500000e+01 1.545810000661118576e-22
1.523193359375000000e+01 1.820204886612292418e-22
1.523217773437500000e+01 1.860850300684606922e-22
1.523242187500000000e+01 1.609261231532290904e-22
1.523266601562500000e+01 1.090039883439121570e-22
1.523291015625000000e+01 4.156753063403730480e-23
1.523315429687500000e+01 -2.477181962072356844e-23
1.523339843750000000e+01 -7.409136810147139186e-23
1.523364257812500000e+01 -9.706912354984295163e-23
1.523388671875000000e+01 -9.398295760108118983e-23
1.523413085937500000e+01 -7.348879701365042289e-23
1.523437500000000000e+01 -4.798086439693446961e-23
1.523461914062500000e+01 -2.796610601774019432e-23
1.523486328125000000e+01 -1.811631568108765611e-23
1.523510742187500000e+01 -1.640938790767050066e-23
1.523535156250000000e+01 -1.610293427488802182e-23
1.523559570312500000e+01 -9.408606606531956723e-24
1.523583984375000000e+01 8.410753154150062286e-24
1.523608398437500000e+01 3.603495292513127119e-23
1.523632812500000000e+01 6.583653733306873877e-23
1.523657226562500000e+01 8.708096103733612087e-23
1.523681640625000000e+01 9.122041931374738120e-23
1.523706054687500000e+01 7.644767044772549819e-23
1.523730468750000000e+01 4.915375550774779769e-23
1.523754882812500000e+01 2.181519464140535030e-23
1.523779296875000000e+01 8.423946002058490779e-24
1.523803710937500000e+01 1.914138407541570685e-23
1.523828125000000000e+01 5.602376482222113181e-23
1.523852539062500000e+01 1.116436066613088626e-22
1.523876953125000000e+01 1.715371309715671901e-22
1.523901367187500000e+01 2.196782612537307197e-22
1.523925781250000000e+01 2.447135221849144451e-22
1.523950195312500000e+01 2.442495345575587568e-22
1.523974609375000000e+01 2.251756633955554857e-22
1.523999023437500000e+01 1.998018429608570364e-22
1.524023437500000000e+01 1.798429977526662489e-22
1.524047851562500000e+01 1.714810847347426323e-22
1.524072265625000000e+01 1.738751983479571845e-22
1.524096679687500000e+01 1.812480295382938949e-22
1.524121093750000000e+01 1.867581545940649304e-22
1.524145507812500000e+01 1.859009144432108759e-22
1.524169921875000000e+01 1.780075538353276787e-22
1.524194335937500000e+01 1.656590342918412631e-22
1.524218750000000000e+01 1.527639773177921581e-22
1.524243164062500000e+01 1.424361264300185470e-22
1.524267578125000000e+01 1.357281256705111440e-22
1.524291992187500000e+01 1.317713189093010245e-22
1.524316406250000000e+01 1.289990743124310083e-22
1.524340820312500000e+01 1.264119824245510716e-22
1.524365234375000000e+01 1.239677186845317269e-22
1.524389648437500000e+01 1.220413195726892021e-22
1.524414062500000000e+01 1.205870060809099579e-22
1.524438476562500000e+01 1.186056309759347343e-22
1.524462890625000000e+01 1.141823954948601954e-22
1.524487304687500000e+01 1.052162056280302143e-22
1.524511718750000000e+01 9.083496650226898187e-23
1.524536132812500000e+01 7.294098191204843155e-23
1.524560546875000000e+01 5.666902898339224408e-23
1.524584960937500000e+01 4.878501581200937841e-23
1.524609375000000000e+01 5.451278927985129738e-23
1.524633789062500000e+01 7.468973488921546500e-23
1.524658203125000000e+01 1.050135506674967871e-22
1.524682617187500000e+01 1.376136403262483532e-22
1.524707031250000000e+01 1.638046402824024042e-22
1.524731445312500000e+01 1.766569855648167062e-22
1.524755859375000000e+01 1.726516843251327785e-22
1.524780273437500000e+01 1.523775440097554122e-22
1.524804687500000000e+01 1.204398861988399489e-22
1.524829101562500000e+01 8.449984351002864473e-23
1.524853515625000000e+01 5.322923634656553689e-23
1.524877929687500000e+01 3.346705986152345407e-23
1.524902343750000000e+01 2.771021837325292980e-23
1.524926757812500000e+01 3.331670745623761952e-23
1.524951171875000000e+01 4.394879704054773847e-23
1.524975585937500000e+01 5.252083812714170453e-23
1.525000000000000000e+01 5.425069862565768385e-23
1.525024414062500000e+01 4.848832950998437670e-23
1.525048828125000000e+01 3.849002535598471532e-23
1.525073242187500000e+01 2.924171181567197300e-23
1.525097656250000000e+01 2.456368702680520275e-23
1.525122070312500000e+01 2.513068618925891821e-23
1.525146484375000000e+01 2.829462625472711793e-23
1.525170898437500000e+01 2.947567342494292698e-23
1.525195312500000000e+01 2.425933901790323628e-23
1.525219726562500000e+01 1.024534942242212941e-23
1.525244140625000000e+01 -1.212903914100809247e-23
1.525268554687500000e+01 -4.007291267917904794e-23
1.525292968750000000e+01 -6.972046629025767648e-23
1.525317382812500000e+01 -9.720592202531319983e-23
1.525341796875000000e+01 -1.189308519267411346e-22
1.525366210937500000e+01 -1.313191772515824305e-22
1.525390625000000000e+01 -1.308723979508292443e-22
1.525415039062500000e+01 -1.151249608190772586e-22
1.525439453125000000e+01 -8.438900168671685577e-23
1.525463867187500000e+01 -4.337023715199929119e-23
1.525488281250000000e+01 -1.358065542772308118e-24
1.525512695312500000e+01 2.981957676210560025e-23
1.525537109375000000e+01 3.968207413304665814e-23
1.525561523437500000e+01 2.326871856437310089e-23
1.525585937500000000e+01 -1.632660247299605236e-23
1.525610351562500000e+01 -6.836283997704755348e-23
1.525634765625000000e+01 -1.178261678889303773e-22
1.525659179687500000e+01 -1.505097184479866322e-22
1.525683593750000000e+01 -1.578781356067988559e-22
1.525708007812500000e+01 -1.399555244182816055e-22
1.525732421875000000e+01 -1.052080407063826300e-22
1.525756835937500000e+01 -6.742212778263086732e-23
1.525781250000000000e+01 -4.068771166532456559e-23
1.525805664062500000e+01 -3.440010387000442215e-23
1.525830078125000000e+01 -5.023431502433895475e-23
1.525854492187500000e+01 -8.216576963152066001e-23
1.525878906250000000e+01 -1.191909729051364376e-22
1.525903320312500000e+01 -1.492757284615487363e-22
1.525927734375000000e+01 -1.629446704291020052e-22
1.525952148437500000e+01 -1.556528387166641538e-22
1.525976562500000000e+01 -1.287890628386157347e-22
1.526000976562500000e+01 -8.936838390564467229e-23
1.526025390625000000e+01 -4.841172415984366683e-23
1.526049804687500000e+01 -1.809154025234205853e-23
1.526074218750000000e+01 -8.126557401218036416e-24
1.526098632812500000e+01 -2.248332715087493908e-23
1.526123046875000000e+01 -5.772394957267420250e-23
1.526147460937500000e+01 -1.039490486937228914e-22
1.526171875000000000e+01 -1.482626489261496904e-22
1.526196289062500000e+01 -1.794450323237335891e-22
1.526220703125000000e+01 -1.917846312010422204e-22
1.526245117187500000e+01 -1.864194672909829663e-22
1.526269531250000000e+01 -1.698344363316093528e-22
1.526293945312500000e+01 -1.504379649647706155e-22
1.526318359375000000e+01 -1.348249615581272027e-22
1.526342773437500000e+01 -1.253251068787015800e-22
1.526367187500000000e+01 -1.197305618611041171e-22
1.526391601562500000e+01 -1.130216822306159515e-22
1.526416015625000000e+01 -1.001119569383121669e-22
1.526440429687500000e+01 -7.841491829147629012e-23
1.526464843750000000e+01 -4.926338363787199942e-23
1.526489257812500000e+01 -1.775601937471002185e-23
1.526513671875000000e+01 8.729944063128027999e-24
1.526538085937500000e+01 2.271638125250876724e-23
1.526562500000000000e+01 1.882119426745868539e-23
1.526586914062500000e+01 -4.596037971863613562e-24
1.526611328125000000e+01 -4.478694267866189054e-23
1.526635742187500000e+01 -9.515752582943636396e-23
1.526660156250000000e+01 -1.468421978827786448e-22
1.526684570312500000e+01 -1.908460997563291368e-22
1.526708984375000000e+01 -2.201253060375768367e-22
1.526733398437500000e+01 -2.310231058548330884e-22
1.526757812500000000e+01 -2.237287812045959267e-22
1.526782226562500000e+01 -2.017174642200048311e-22
1.526806640625000000e+01 -1.704006841212493973e-22
1.526831054687500000e+01 -1.354744124909739775e-22
1.526855468750000000e+01 -1.015641867994782365e-22
1.526879882812500000e+01 -7.161179289666277178e-23
1.526904296875000000e+01 -4.708841351459888700e-23
1.526928710937500000e+01 -2.869837360245072444e-23
1.526953125000000000e+01 -1.697289350378783230e-23
1.526977539062500000e+01 -1.228987954459386008e-23
1.527001953125000000e+01 -1.433684613548704122e-23
1.527026367187500000e+01 -2.147946788749318808e-23
1.527050781250000000e+01 -3.059415311172052813e-23
1.527075195312500000e+01 -3.763893832368210927e-23
1.527099609375000000e+01 -3.879072853019360419e-23
1.527124023437500000e+01 -3.167203349853044731e-23
1.527148437500000000e+01 -1.618995433301207366e-23
1.527172851562500000e+01 5.258175207525059361e-24
1.527197265625000000e+01 2.821543169775071943e-23
1.527221679687500000e+01 4.714415905096821445e-23
1.527246093750000000e+01 5.685330225711986256e-23
1.527270507812500000e+01 5.411974331989244116e-23
1.527294921875000000e+01 3.893417186040450768e-23
1.527319335937500000e+01 1.472608598344831363e-23
1.527343750000000000e+01 -1.260770691262010847e-23
1.527368164062500000e+01 -3.643817427597193729e-23
1.527392578125000000e+01 -5.126755811940869660e-23
1.527416992187500000e+01 -5.414436472637309670e-23
1.527441406250000000e+01 -4.511393923059799732e-23
1.527465820312500000e+01 -2.651974257076040498e-23
1.527490234375000000e+01 -1.612159069836844567e-24
1.527514648437500000e+01 2.672616866783800161e-23
1.527539062500000000e+01 5.658581508650691115e-23
1.527563476562500000e+01 8.689547019248642229e-23
1.527587890625000000e+01 1.167823686104323869e-22
1.527612304687500000e+01 1.447828139209634913e-22
1.527636718750000000e+01 1.683120258255237521e-22
1.527661132812500000e+01 1.837719736628542689e-22
1.527685546875000000e+01 1.874171173874669482e-22
1.527709960937500000e+01 1.766800526906286991e-22
1.527734375000000000e+01 1.514157960070431433e-22
1.527758789062500000e+01 1.146008394838295646e-22
1.527783203125000000e+01 7.218833693261282868e-23
1.527807617187500000e+01 3.192503860401109355e-23
1.527832031250000000e+01 1.235794090078874935e-24
1.527856445312500000e+01 -1.509315376149420322e-23
1.527880859375000000e+01 -1.629770507047823787e-23
1.527905273437500000e+01 -5.384490414764071762e-24
1.527929687500000000e+01 1.245238186258245037e-23
1.527954101562500000e+01 3.175789506796840866e-23
1.527978515625000000e+01 4.823987763238151816e-23
1.528002929687500000e+01 5.948556433233186049e-23
1.528027343750000000e+01 6.517364969883304264e-23
1.528051757812500000e+01 6.686345488649870442e-23
1.528076171875000000e+01 6.725322565759766023e-23
1.528100585937500000e+01 6.901803987381789983e-23
1.528125000000000000e+01 7.372901756264055086e-23
1.528149414062500000e+01 8.134730758634492257e-23
1.528173828125000000e+01 9.032777912155802363e-23
1.528198242187500000e+01 9.803445890606046876e-23
1.528222656250000000e+01 1.013501611425526244e-22
1.528247070312500000e+01 9.765179696853902839e-23
1.528271484375000000e+01 8.611263101639963884e-23
1.528295898437500000e+01 6.871836967752988475e-23
1.528320312500000000e+01 5.017497940015140122e-23
1.528344726562500000e+01 3.639414425506866468e-23
1.528369140625000000e+01 3.206700268912400772e-23
1.528393554687500000e+01 3.843166225602009013e-23
1.528417968750000000e+01 5.247338678198439411e-23
1.528442382812500000e+01 6.828992090883336919e-23
1.528466796875000000e+01 8.017089509533083197e-23
1.528491210937500000e+01 8.573953627418601881e-23
1.528515625000000000e+01 8.724780799299255421e-23
1.528540039062500000e+01 9.007815526743702639e-23
1.528564453125000000e+01 9.914043332482791561e-23
1.528588867187500000e+01 1.152156535685751786e-22
1.528613281250000000e+01 1.334978260992578063e-22
1.528637695312500000e+01 1.453963250885366295e-22
1.528662109375000000e+01 1.427824234001018272e-22
1.528686523437500000e+01 1.224191094797358656e-22
1.528710937500000000e+01 8.810574866333763297e-23
1.528735351562500000e+01 4.923119701416748427e-23
1.528759765625000000e+01 1.644774382502160007e-23
